region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Benzo(b)fluoranthene - combustion - air	2018281.58264	2592.85991709	85877.272704	1788.00352856	330.199971303	15695.6162798	5425.10812991	118919.015191	3716381.38907	6445.92901754	661908.596954	708.201989807	65.5486788669	218543.944273	3012.8670409	332945.747862	4162789.40806	2347.49239126	144091.957895	1980.34922187	657.901048313	40766.7540459	6658.30107729	75287.9418872	286957.578333	12.201881377	4760.81607655	1.49241966042	0.00252605849695	2306.57382821	534.081755282	6046.25428245	306343.634401	860.018856219	27895.8188066	1807.43274953	515.151026434	18777.4551451	1432.89313468	41959.0487771	1588726.86561	3376.34428606	239291.019156	3176.65466199	1617.75630423	30391.6224595	4962.90804871	63608.2391657
Benzo(k)fluoranthene - combustion - air	32.1877226691	297.568155431	12709.4693097	58.5658137633	9.52725964439	2585.25309382	1046.91719501	44396.7269689	57.3359375374	2612.94975128	231129.250603	285.788167334	26.3659443606	92991.6923112	791.582992642	140209.983866	17.9605667282	732.483655392	18606.9068481	107.06787929	1.87088254034	1248.67851868	1142.07260525	23818.134147	0.0427724856902	7.72533182161	1171.31040154	0.632531154715	0.00252605849695	74.2330561765	10.6980273326	153.765047175	8.61351955752	222.285150849	5042.50340986	15.1415195278	4.64359916335	7406.62665611	421.602745003	13506.4432287	460.641249532	839.754950807	34430.5178389	286.217161621	33.001262229	9233.67075648	1249.84401933	16120.7155294
Indeno(1,2,3-cd)pyrene - combustion - air	98.8745183402	246.533217398	10126.2089421	79.7755455587	8.08182404927	2678.31222393	1236.11463552	39834.3096068	114.025172838	2042.00211303	181412.044202	241.553279311	20.7765509794	83756.7527605	1215.90200122	133527.780988	45.9465252807	539.824440562	15085.6506738	136.496915003	2.56873112333	1301.6962257	1456.18421239	26692.4140428	1.14780441507	4.61164916738	930.305047282	0.653115852079	0.00252606137071	68.6548744093	19.5943433897	160.347858709	9.6347369446	144.844130058	4120.93582651	15.9617009216	4.24559971031	7871.14730238	446.327382367	12937.7165963	364.821357564	563.803160225	26660.9228572	240.977506009	26.2741964295	7885.2999759	1318.32523135	14769.3740484
PCBs - combustion - air	4.31051014852	352.886184299	156.951406216	6.77439416699	6.62811635621	82.4879153629	11.7904043646	286.354665644	9.74497956839	1585.64104403	2052.18119952	4.49531830924	1.76702565504	121.341940719	0.836095163531	155.31590975	4.68115999494	11.5202930283	106.480170886	2.90484357651	6.72175249025	3.48408229341	0.0939033071559	9.14906066208	0.184163772493	0.00143139425278	7.00885767456	0.0230520725805	0	1.7707188131	0.00231545234595	0.511433450493	0.411685405354	15.9876961928	30.1109357293	0.137941261157	0.587194001655	4.42904797301	0.248892804269	17.3011880316	4.81951955081	13.1186873662	246.937498662	2.01556380322	2.19725445286	53.658278871	2.04771188471	65.11752964
PCDD_F - combustion - air	0.00258650743128	0.0558270160473	0.129842461859	0.0063325748085	0.000743494909888	0.0213372831227	0.00468557509319	0.227348743162	0.00840621375297	0.116354079747	2.05059963456	0.00655365973619	0.000386195207945	0.470477173975	0.00346296611297	0.631730130052	0.00390596338354	0.00840196815163	0.192959127978	0.0123696144858	0.00193902640204	0.00560606506397	0.00113284025992	0.0591984788065	0.000154718435392	0.000108948573653	0.0108402898041	4.45223372761e-05	1.49825533627e-06	0.00148709346298	1.92496311848e-05	0.000747368522183	0.000347252893545	0.00208673802251	0.0489335963346	0.000766739563427	7.67721380765e-05	0.042482514993	0.00193547004564	0.0755991517459	0.00481016888295	0.00613006128192	0.296170739864	0.00858299952648	0.00051205695356	0.0644683826038	0.00425331607307	0.0920471529122
HCB - combustion - air	0.19662668565	1.28192593191	1.22137410197	0.408362762938	0.0200112755316	0.408869825206	0.0492746420645	1.2433437692	0.727089255165	4.06428537999	8.93314797337	0.176679413457	0.00414532707009	1.35187214466	0.00307988874313	0.662359185175	0.352414037484	0.0378225693083	2.2164699112	0.225667193541	0.0295230351451	0.0433729418415	0.00246950684297	0.263236995595	0.0141664439938	6.51905760687e-06	0.0706138669446	0.0015539648661	0	0.0079782397411	1.33854314351e-05	0.00398449261086	0.0244584089464	0.0605702519743	0.404477792462	0.003522889878	0.00256266903787	0.367703782384	0.0105632110014	0.285635188441	0.101044914014	0.0401382871695	1.16260061911	0.013714406265	0.00862956285532	0.248787672129	0.00788925217027	0.23579819905
NMVOC - combustion - air	190273928.454	34638554.8566	254509818.096	54358744.0138	5207553.84947	70232833.6168	269457419.231	263349865.224	365153275.945	286456752.742	1080375998.53	76372429.4958	3182405.16685	309350478.923	398055427.106	389808771.493	536939511.783	143329240.967	1112510750.02	111409385.264	8650002.89773	62772806.3829	419790224.296	152964112.495	19810553.1105	2262388.82105	10812860.127	583302.935011	65514.6353039	13144982.6202	21688023.0191	5060355.08667	42460473.171	5647392.38729	57914632.8686	13430663.96	870116.102177	105691345.656	9712235.52162	74204265.3216	197175744.449	152304941.377	188460046.704	43237261.5587	1487717.66686	78341532.5675	210580551.346	240013577.3
PM10 - combustion - air	85317370.7546	112961767.759	165820100.694	25458237.8698	5783274.74235	51326980.8167	428037684.411	242114620.625	173383280.985	228389517.763	1268618449.17	37372215.8117	1559379.28509	355087936.437	397435886.879	328529746.922	158551940.019	21864692.2668	203087657.367	36743152.4034	5053763.84698	16358826.3501	130831417.016	49983004.0951	10020395.0279	604061.242169	7887355.30334	71595.2655501	4956.11172319	4458892.90943	6058083.03762	1533371.61079	13530340.5513	3323055.00569	38241766.3143	5387059.26192	755714.171318	43458734.4435	7221538.7199	54851093.2653	75478851.9071	18647014.5107	215628570.301	36258242.2516	1003856.6145	50874496.2979	133511475.195	67305626.9607
PM2.5 - combustion - air	76607365.0541	46594531.493	106606166.592	21485322.9282	4508717.28509	38067053.9834	401470357.152	159754519.46	151809814.216	94442768.9209	539977505.53	30679937.3688	1208039.37744	270277875.154	374813988.034	266925016.746	148023165.606	15486352.9083	143883850.289	28583929.6719	3555474.3285	14477729.2609	121950658.454	46108739.0539	9481541.45597	426110.584102	4569792.40625	61018.2560961	4676.74946664	3363698.94965	5360364.30443	1225094.67626	12280381.6779	1955973.87573	24030090.6357	4276409.36431	630306.474791	41265819.1103	6832886.92321	50450412.4554	68549819.9958	13384902.3772	111460681	26420974.4092	656500.752764	29416760.7581	123288306.598	43079746.2185
TSP - combustion - air	90788604.9814	233443209.12	231597645.751	10427139.1967	3162042.47354	59728522.9188	436408720.79	434354211.005	214152753.202	536922449.658	8348939019.66	21419312.6714	4366060.59278	593009378.856	403306949.845	453711441.164	150467246.78	16748775.4064	225346951.708	33996359.6394	4890876.92796	12479345.155	118360961.441	71952187.2202	10450274.8673	394021.932082	13501956.6965	74483.1893358	2667.05735484	2884905.82423	4077889.45707	1551515.66737	13534749.4887	4744477.76224	58600062.3592	3655837.64288	190466.96584	54291673.6527	8027639.13233	70893931.8522	66509422.719	14133050.6803	505710439.407	44734285.3965	1436870.74061	117449064.824	115298499.942	130673890.732
As - combustion - air	208765.504446	72165.0945785	1038583.1385	10408.6926975	1707.16644832	470367.076536	26799506.3117	1798939.63588	5769.95935504	77084.5122799	73340.4699173	3585.02176516	95.0964282364	2192.19832753	22951005.1519	17760.7043381	26618.0575176	4464.38229912	18490.0867179	18933.9916192	3808.28287536	160013.624976	6714936.91365	69988.0644817	29.2679064306	104.312468264	395.185666478	17.9082975557	0.266552286541	1797.03751464	158741.634339	4381.62599695	53.2099285015	795.743583284	3909.47719166	1498.08671806	200.860470965	1095.42211272	339934.811503	4013.09639769	2486.88576418	2504.29033528	72715.3700447	17304.4935118	4851.58812871	51403.9375325	6922364.84486	93599.2146687
Cd - combustion - air	13130.8412416	9499.36402771	66958.923949	1579.82952499	232.940981038	29880.5544123	1609038.12159	113589.545804	1395.56498657	10591.5538109	24549.685579	1856.28267415	88.6558214061	1627.89881795	1377781.05841	7539.77171007	2843.25161582	1076.94924034	5819.50813235	3882.15986987	445.089196688	10096.296967	403584.212417	7626.427176	64.958600699	80.3870281628	217.305682069	22.4324438678	1.55361849197	257.674931845	9571.52754258	309.704560718	94.4316855717	140.583722656	944.819011605	505.898718369	25.2276761484	232.736276025	20419.0796462	535.177486082	744.796302353	726.672516413	8655.88620671	4504.21649544	333.502949147	3992.13695632	415888.770504	7132.76622522
Cr - combustion - air	3966.73173048	46891.8002559	31977.2684398	5760.24803794	1235.75755507	12696.1879761	18686.8382209	45666.6551327	7086.04128849	54891.9196313	173749.407292	7669.59869899	371.381174352	12994.4594081	15538.4110711	66157.878382	9329.20389152	6536.58569861	40317.7249331	12645.4994083	2051.77114591	3504.15217606	9330.24128721	23539.8249159	342.747666255	183.795496613	1240.45716585	32.3429031357	2.36265175804	1599.75254719	685.048478818	419.722262648	702.589522276	1019.9111018	5096.54140658	1159.6945577	151.134148363	1366.41712877	315.705584821	2307.04930705	5560.84909734	5121.39725716	34447.1447925	7014.34577702	252.671592333	9970.83468565	10008.5596124	14748.2983797
Cu - combustion - air	305930.402665	29325.7417743	1243726.87146	84862.1987509	19513.6501797	541666.569341	26888753.2481	1829596.36236	180048.879063	165900.34203	575119.632852	122641.995195	5869.56465443	96017.9683383	23039933.5369	76536.4682101	281638.418292	69991.2170639	477394.299953	55075.2529466	6963.15813562	197409.356283	6829562.82806	108193.78533	10549.4980141	2019.43728155	7783.21043409	108.635852606	11.788693486	10970.4719455	173506.074292	6730.09018223	19259.9947636	2020.90543945	46355.976379	14642.8350843	3354.39459264	21631.0908892	340369.332593	11848.7111349	140366.678282	63415.8902752	189623.53747	27620.701433	5407.15353363	87799.468811	7066457.14114	155128.293482
Hg - combustion - air	8697.34184708	14738.7808356	48486.4500148	1039.22393874	199.726927746	21071.0114907	1074394.22282	82110.4638344	478.736964897	16218.9160354	80695.5124831	814.822486336	37.9554018374	3788.86755499	921051.217544	5886.30215503	1183.69979454	1154.18065055	6778.62809691	3551.58622564	622.022097315	6708.12433202	269379.968117	3689.70069789	4.6607982554	60.6629378119	405.827305156	10.9061233691	0.293207237934	367.098743844	6386.35802851	236.299673096	9.68852032509	188.147723743	1507.49650693	300.97325828	14.7879198779	92.6609889844	13640.922147	566.487491657	309.164125652	525.577725229	14582.65558	2482.49629277	254.080585096	4484.9180259	277450.063182	6575.51879516
Ni - combustion - air	17394.211572	88872.446527	392699.098619	60841.7643089	1104.37052379	59778.2986693	1628854.63228	250731.055619	8763.29327863	197952.78325	555248.338074	168884.325986	355.173926684	38244.6658809	1388394.97854	857776.496846	11614.6188958	22347.6309522	267909.864638	198152.78837	3727.85619628	29990.1540355	428555.555831	320726.034804	460.490462787	2258.55804032	7259.36331556	196.057329464	3.12846359687	2006.3086852	10014.2855997	2452.248991	737.358598096	10195.8623269	58054.3624367	36725.1885593	439.573298848	6916.49761565	22342.9407129	20799.3304644	7265.56429909	52551.0016098	322853.819172	468497.549709	2793.52688379	76414.9441888	434631.243259	116595.925923
Pb - combustion - air	3803.28546925	76735.2230983	101373.15672	10854.149397	2169.02516089	22139.6513481	25783.244988	104005.369222	7474.61368976	102516.813523	1328369.6388	16052.0593982	711.937854528	99787.681767	22902.3612832	175807.411977	9860.62186207	13803.8148187	126805.839935	21794.6019683	3387.56270725	5913.99639875	14112.1739326	29875.6217825	113.154315377	374.030870228	6495.65933701	46.8065723775	1.48719533845	2744.80877374	1254.2076622	772.298824493	793.109195939	1869.24465681	26706.0157154	2342.9683712	294.125821225	4543.9933661	532.390392878	11630.4468172	9647.82314251	10527.543454	201960.101098	14626.1484193	538.522959378	43999.1298434	17558.6774344	53219.6881458
Se - combustion - air	2399.28466196	226748.628791	57851.643358	7260.57243753	2437.19583244	37264.6178242	37295.3270258	157176.827366	1288.28853195	237722.739172	117960.573004	3761.01848106	273.122750953	1299.13223079	31057.9872527	1681.53423401	1462.39311714	13572.156831	28442.7618244	41168.9262878	9018.89320889	3366.79978701	8791.06137773	1767.55511664	63.417562496	298.790601936	699.496041822	39.5730715939	0.0579999455515	5719.41609873	322.805735828	912.319167126	106.961727969	2338.29444698	1317.1447675	1418.63348681	106.244919782	163.90114007	436.633222022	859.199573943	1238.21850153	4107.84657953	21943.0244907	10616.9837816	870.082736054	8591.55356038	7895.76381409	14076.909361
Zn - combustion - air	65933.1207319	85220.1863838	328540.473433	75166.7487942	10651.8975669	71724.7941607	122869.423386	184677.893283	125339.722746	306510.586828	2243422.26366	128457.850576	4598.77953427	202891.992675	116103.014008	237827.369351	153295.352126	48121.1949016	449689.484953	111069.068023	5060.43331116	27911.3195159	79625.4126806	73525.4176679	6660.85340238	1854.34674065	13822.7550564	515.546345835	45.8532174249	6168.91664381	7914.34911005	1978.85184782	11153.3225784	4181.22723278	71679.7959876	19919.6604205	1628.097118	18438.1363188	1720.00406347	24121.0047942	77553.8538324	46728.1205449	396036.11131	178790.66288	1838.6394813	74848.3164193	86256.4137834	99265.339296
As - non combustion - Agglomeration plant - pellets - air	131.43823896	90.6444268577	33173.3161666	99.0028308381	53.4550734389	499.635103148	57.7091742159	520.706593524	0.000178605791203	0.318594338139	21202.7880802	2.24922976225	3.2271701143	12.7321104702	5.72248274181e-08	13.0681848552	1.4247419548	80.2923534462	19724.1544156	60.7203167482	1.35069050185	28.8689344042	2.65401521978	37.9656655871	0.00298186988134	0	212.027894357	0	0	2.51064673187	0.000714020142021	5.92645524513	1.50405002065	68.4724774324	2037.34708986	4.68640979878	2.32579894538	11.3018179869	1.82977060649	22.5971931864	0.150723761679	128.293212263	5336.00006442	6.65630734575	3.79731962213	26.6964263367	2.37482591663	27.3336190964
As - non combustion - Agglomeration plant - sinter - air	133.159263599	177.708630798	42527.2995943	103.316959577	37.7703069718	510.772091877	74.2898654091	540.898148575	0.00035434448983	0.62937486027	214965.192456	6.69560282713	10.0682730865	38.7243125737	1.82159808343e-07	43.621130477	6.22585464573	341.309092997	32660.3706358	44.5731562257	5.89939251057	111.839740232	10.550519147	98.8094833364	0.0335460361651	0	2385.31381152	0	0	28.2447757335	0.00803272659774	66.6726215077	6.5724159922	299.211860992	8902.82398276	20.4787302847	10.1633043937	49.3868210888	7.99575375227	98.7454884069	0.647447924684	556.521169879	22679.3490721	28.187833216	16.2200222989	113.521984161	10.1624352365	117.350317674
As - non combustion - Glass production - air	0.000114104090106	0.142195846284	14.1087410712	0.000822829130593	6.3136970076e-05	2.84893361061	0.045365482843	0.465995472475	0	0	290.537580158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645626510055	0.875406615983	16.9659529425	0.184250715148	0.0762537029812	0.528208472903	0.0852321729561	0.761430879845	0	0	0	0	0	0	0	0
As - non combustion - Production of coke oven coke - air	204.220292348	515.143652821	82168.6709644	1313.90533317	435.580654833	2204.55294546	1138.46326583	4414.49743908	0.00170986461625	4.45160644981	988879.291807	3.06065713735	3.05536977721	389.013518618	0	9.01651653956	26.0724750686	676.032013182	52816.7976998	221.980985207	84.2632442917	735.330188044	165.740208829	844.086129229	0.170282062283	0	2532.60645742	0	0	141.199139873	0.040774690759	55.5630604284	3.93613262761	882.707663269	5073.15801579	324.284079839	63.3686606203	691.819316522	306.552672675	4166.90590059	4.79182728651	928.717747677	6565.40804775	336.424352644	135.001862277	1202.23532529	285.619775896	441.442755484
As - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	6455.47744128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
As - non combustion - Steel production: basic oxygen furnace - air	48419.9810579	26060.8575269	4715332.08741	15420.6145537	6233.61359167	118648.262834	17064.0493464	66722.9462988	0.0419497870371	73.7173612137	3462780.58998	1448.24375314	2268.0316129	8504.48532933	4.17113590359e-05	1531.25304459	1592.26522274	87004.7289258	7635923.67199	4762.71063316	1508.68606171	28172.7957345	2666.82293003	23259.9722519	0.277659071855	0	19743.1379292	0	0	233.780771485	0.066486526176	551.846367625	1680.89844836	76523.5726816	2276901.37637	5237.44479972	2599.26982802	12630.7024747	2044.91774283	25254.2046095	165.760297572	142394.695247	5810245.09448	7223.13007834	4154.12830893	29082.4181312	2602.41627299	30045.1677085
As - non combustion - Steel production: electric arc furnace - air	332.779718559	198.503392387	40471.1196584	124.917897556	58.9538756081	892.04442529	123.109005064	579.088474186	0.00374286838314	6.72363481308	251909.271977	8.1190343586	3.58655699294	32.1544055012	2.29192625252e-10	119.801392399	17.0393537575	931.748007634	89733.0581085	66.5047143764	16.1451477467	302.49364006	28.6122393408	253.665415225	0.00319865621331	0	227.442634545	0	0	2.69317444687	0.00076593045793	6.35731726973	17.9878470515	818.903915685	24365.8703768	56.0476191111	27.8156411873	135.16530073	21.8833372276	270.253548254	1.75717947523	1517.70641434	61226.3166089	75.9569720764	43.8978365781	306.545079654	27.5286487587	318.403963773
As - non combustion - Steel production: open hearth furnace - air	48847.8164333	42898.6894112	7160703.90235	20738.0009292	7055.73710473	135934.786975	19616.5074948	84249.6214254	0.00457511797291	7.48763394329	964552.996806	614.693927562	997.075020347	3668.42265092	1.85851226936e-05	291.090182392	31.7054667597	1776.95574286	630299.644385	1111.33799662	30.0544441311	626.881517714	57.9232831821	773.764034917	0.445166132074	0	31653.8418438	0	0	374.816789164	0.106596732082	884.766023792	33.4703472261	1523.75091495	45338.0629511	104.288927267	51.7571205819	251.504781833	40.7187638062	502.866189223	3.34145819203	2850.33120918	118022.00209	147.107810869	84.0804893772	590.536095965	52.6045081914	605.898206936
B(a)P - non combustion - Primary aluminium production - air	5786.30587335	1640.99452062	583591.784223	1619.85197696	431.941722483	19287.0148481	772.909589953	5524.74832849	0.000245119376657	0.396921162356	208759.421593	5.0739914023	7.73125226503	60.9481942185	5.41609410635e-05	9.3670206478	110.353490156	1211.65156365	238033.028627	388.209842712	57.1561147921	837.192752363	161.011302434	1285.31339003	1.34649884265	0	28603.2048493	18.0768274684	0	1089.45848952	0.322424295197	743.627704996	184.348094485	1924.45596454	46159.8836937	264.716547456	94.6266203204	319.217525038	156.906756522	1060.8922034	80.4598091748	3048.22379676	120195.444882	329.923859998	128.352782688	2255.73427649	244.311784907	1317.32712822
B(a)P - non combustion - Production of coke oven coke - air	1531.65219261	3863.57739616	616265.032234	9854.28999875	3266.85491125	16534.147091	8538.47449372	33108.7307931	0.0128239846219	33.3870483736	7416594.68855	22.9549285302	22.915273329	2917.60138963	0	67.6238740467	195.543563014	5070.24009886	396125.982748	1664.85738906	631.974332188	5514.97641033	1243.05156622	6330.64596921	1.27711546713	0	18994.5484306	0	0	1058.99354905	0.305810180693	416.722953212	29.5209947071	6620.30747452	38048.6851184	2432.1305988	475.264954652	5188.64487391	2299.14504506	31251.7942544	35.9387046488	6965.38310757	49240.560358	2523.18264483	1012.51396707	9016.76493967	2142.14831922	3310.82066613
B(a)P - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	48416.0808096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B(b)F - non combustion - Primary aluminium production - air	7715.07449781	2187.99269416	778122.378965	2159.80263595	575.922296643	25716.0197973	1030.54611994	7366.33110466	0.000326825835542	0.529228216475	278345.895457	6.76532186973	10.3083363534	81.2642589581	7.22145880848e-05	12.4893608637	147.137986874	1615.5354182	317377.371503	517.613123616	76.2081530562	1116.25700315	214.681736579	1713.75118671	1.7953317902	0	38137.6064658	24.1024366245	0	1452.61131936	0.429899060263	991.503606662	245.797459313	2565.94128605	61546.5115917	352.955396608	126.168827094	425.623366718	209.209008696	1414.52293787	107.279745566	4064.29839567	160260.593176	439.898479998	171.137043584	3007.64570199	325.749046543	1756.43617096
B(b)F - non combustion - Production of coke oven coke - air	510.55073087	1287.85913205	205421.677411	3284.76333292	1088.95163709	5511.38236365	2846.15816457	11036.2435977	0.00427466154062	11.1290161245	2472198.22951	7.65164284339	7.638424443	972.533796544	0	22.5412913489	65.1811876714	1690.08003295	132041.994249	554.952463019	210.658110729	1838.32547011	414.350522072	2110.21532307	0.425705155708	0	6331.51614355	0	0	352.997849682	0.101936726897	138.907651071	9.84033156903	2206.76915817	12682.8950395	810.710199598	158.421651551	1729.54829131	766.381681687	10417.2647515	11.9795682162	2321.79436919	16413.5201194	841.060881611	337.504655692	3005.58831323	714.04943974	1103.60688871
B(b)F - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	16138.6936032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B(k)F - non combustion - Primary aluminium production - air	7715.07449781	2187.99269416	778122.378965	2159.80263595	575.922296643	25716.0197973	1030.54611994	7366.33110466	0.000326825835542	0.529228216475	278345.895457	6.76532186973	10.3083363534	81.2642589581	7.22145880848e-05	12.4893608637	147.137986874	1615.5354182	317377.371503	517.613123616	76.2081530562	1116.25700315	214.681736579	1713.75118671	1.7953317902	0	38137.6064658	24.1024366245	0	1452.61131936	0.429899060263	991.503606662	245.797459313	2565.94128605	61546.5115917	352.955396608	126.168827094	425.623366718	209.209008696	1414.52293787	107.279745566	4064.29839567	160260.593176	439.898479998	171.137043584	3007.64570199	325.749046543	1756.43617096
B(k)F - non combustion - Production of coke oven coke - air	510.55073087	1287.85913205	205421.677411	3284.76333292	1088.95163709	5511.38236365	2846.15816457	11036.2435977	0.00427466154062	11.1290161245	2472198.22951	7.65164284339	7.638424443	972.533796544	0	22.5412913489	65.1811876714	1690.08003295	132041.994249	554.952463019	210.658110729	1838.32547011	414.350522072	2110.21532307	0.425705155708	0	6331.51614355	0	0	352.997849682	0.101936726897	138.907651071	9.84033156903	2206.76915817	12682.8950395	810.710199598	158.421651551	1729.54829131	766.381681687	10417.2647515	11.9795682162	2321.79436919	16413.5201194	841.060881611	337.504655692	3005.58831323	714.04943974	1103.60688871
B(k)F - non combustion - Production of gascoke - air	0	0	0	0	0	0	0	0	0	0	16138.6936032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CH4 - non combustion - Extraction/production of (natural) gas - air	13716848.4911	3286667610.95	567785455.972	36619761.5935	18623507.3424	134497464.396	32887541.4285	154916454.891	16.4986531272	1046117771.95	258005.891025	4308.84889389	2800.83643779	107954.594682	9.33126131382	2439.62573018	416508.072285	3150432404.47	658628578.618	25528088.1453	776781.426577	15971003.2687	1898404.23038	60525586.9303	0	84749466.554	0	0	0	4511298.63421	0	6797563.06072	4843585.41583	992127180.183	231901353.374	4545216.88909	1629698.6672	35185487.5262	3592786.49247	125789168.433	3012523.87202	2636658604.01	1771054564.09	7015305.78909	2880350.31981	75965097.7724	6231297.43486	242188960.907
CH4 - non combustion - Extraction/production of crude oil - air	26521476.4646	6956663621.15	199281982.198	111674201.858	12646990.3909	184379336.276	47516812.0977	156996410.676	42.3992726041	3460447538.39	811108.034301	19037.0987472	8670.04851108	384211.738359	4.53206663131	7730.50729446	167854.169328	9855440621.14	515657342.297	28384881.5544	711053.831039	8050788.19796	1937270.32345	39791527.2846	0	132295406.044	0	0	0	2570207.95625	0	4205093.73267	5532525.82134	6658807069	506059879.948	5259884.88746	3085203.02251	55404759.1189	8652255.14491	203563527.09	5212388.3179	14857402948.3	1217489793.76	8101712.50812	2197651.29766	48971550.374	8874147.56935	187745125.197
